gene_id	flank_pos	n_alts	mean_abs_delta	max_abs_delta	mean_delta
AT1G02070	1077	3	0.00022644797960917154	0.0005158931016921997	-0.00015123188495635986
AT1G02070	1093	3	0.00042769064505894977	0.0006679892539978027	0.00042769064505894977
AT1G02070	1101	3	0.0003624980648358663	0.00047387927770614624	0.0003624980648358663
AT1G02070	1115	3	0.0002612769603729248	0.00036115944385528564	-0.00011958678563435872
AT1G02070	1128	3	0.00022606303294499716	0.0004662647843360901	-0.00022606303294499716
AT1G02070	1141	3	0.0002727607885996501	0.0007219612598419189	-0.00023684402306874594
AT1G02070	1154	3	0.0004250134030977885	0.0004804283380508423	-0.0004250134030977885
AT1G02070	1160	3	0.00042980660994847614	0.000592455267906189	0.00042980660994847614
AT1G02070	1204	3	0.0002332205573717753	0.0004556328058242798	-0.0002332205573717753
AT1G02070	1212	3	0.00019851078589757284	0.0003368854522705078	0.00019851078589757284
AT1G02070	1252	3	0.00030374030272165936	0.000688508152961731	-0.00019354621569315592
AT1G02070	1294	3	0.0005157813429832458	0.0009706690907478333	0.0005157813429832458
AT1G02070	1324	3	0.00033292174339294434	0.0007264837622642517	-0.00015140076478322348
AT1G02070	1388	3	0.0001380393902460734	0.00020900368690490723	1.296401023864746e-06
AT1G02070	1421	3	0.0007243528962135315	0.0011030584573745728	0.0007243528962135315
AT1G02070	1459	3	0.00025104482968648273	0.0003504231572151184	0.00025104482968648273
AT1G02070	1475	3	0.0003794655203819275	0.00042241066694259644	-0.0003794655203819275
AT1G02070	1491	3	0.0005697682499885559	0.0009291470050811768	-4.96630867322286e-05
AT1G02070	1512	4	0.0022675152868032455	0.0023556798696517944	0.0022675152868032455
AT1G02070	1567	4	0.0013856589794158936	0.0016560927033424377	0.0013856589794158936
AT1G02070	1569	4	0.001510443165898323	0.0019076019525527954	0.001510443165898323
AT1G02070	1583	4	0.0023075100034475327	0.002649456262588501	0.0023075100034475327
AT1G02070	1606	4	0.003335634246468544	0.003936193883419037	0.003335634246468544
AT1G02070	1614	4	0.00370771624147892	0.004201076924800873	0.00370771624147892
AT1G02070	2026	3	0.00046902398268381756	0.0009343996644020081	-0.00029210249582926434
AT1G02070	2029	3	0.00018515189488728842	0.00038407742977142334	0.00012504061063130698
AT1G02070	2045	3	0.000904962420463562	0.0012081637978553772	-0.0005730390548706055
AT1G02070	2053	3	0.0006012121836344401	0.0012765228748321533	-0.00041308005650838214
AT1G02070	2059	3	0.0013868014017740886	0.0019826367497444153	-0.0013868014017740886
AT1G02070	2060	3	0.001766689121723175	0.002194151282310486	-0.001766689121723175
AT1G02070	2064	3	0.0014639099438985188	0.002508684992790222	-0.0014639099438985188
AT1G02070	2076	3	0.0005287279685338339	0.0008957386016845703	-0.0005287279685338339
AT1G02070	2077	3	0.0011949241161346436	0.0021292492747306824	-0.0009798953930536907
AT1G02070	2080	3	0.0007602721452713013	0.001476965844631195	-0.0003914336363474528
AT1G02080	3	3	0.00016725311676661173	0.000265561044216156	9.78757937749227e-06
AT1G02080	7	3	0.00015126665433247885	0.00028937309980392456	-6.46809736887614e-05
AT1G02080	11	3	0.00026090194781621295	0.0005335584282875061	-0.00026090194781621295
AT1G02080	25	3	0.00011213868856430054	0.00016804784536361694	-0.00011213868856430054
AT1G02080	56	3	0.00030917177597681683	0.0005352497100830078	0.0002890850106875102
AT1G02080	60	3	0.0002469743291536967	0.00039987266063690186	-5.577256282170614e-05
AT1G02080	68	3	0.0004355311393737793	0.0008738413453102112	-0.0004355311393737793
AT1G02080	70	3	0.00012074907620747884	0.00025738030672073364	-0.00012074907620747884
AT1G02080	71	3	0.0001735687255859375	0.0003550499677658081	-6.313125292460124e-05
AT1G02080	73	3	0.0009753902753194174	0.0013338327407836914	0.0009753902753194174
AT1G02080	77	3	0.0025162547826766968	0.0026976466178894043	0.0025162547826766968
AT1G02080	79	3	0.0005251566569010416	0.0006116479635238647	0.0005251566569010416
AT1G02080	83	3	0.0008368765314420065	0.0010497048497200012	0.00013707329829533896
AT1G02080	86	3	0.001502804458141327	0.0023402944207191467	0.001502804458141327
AT1G02080	90	3	0.0013802399237950642	0.001701541244983673	0.0013802399237950642
AT1G02080	93	3	0.00035764028628667194	0.0008550211787223816	0.00021237383286158243
AT1G02080	97	3	0.0006371587514877319	0.001049436628818512	0.0003497004508972168
AT1G02080	103	3	0.0013993034760157268	0.0018288865685462952	0.0013993034760157268
AT1G02080	105	3	0.0010880827903747559	0.0014819726347923279	0.0010880827903747559
AT1G02080	111	3	0.0004324515660603841	0.0008359923958778381	-0.0004324515660603841
AT1G02080	112	3	0.0015186940630276997	0.0015853941440582275	-0.0015186940630276997
AT1G02080	114	3	0.00023432324330012003	0.0004688650369644165	0.00023432324330012003
AT1G02080	116	3	0.0006804118553797404	0.0011925548315048218	0.0006804118553797404
AT1G02080	117	3	0.0005790342887242635	0.0007781609892845154	-6.026029586791992e-05
AT1G02080	122	3	0.0009410977363586426	0.001530475914478302	-0.0009410977363586426
AT1G02080	129	3	0.0002755845586458842	0.0006120353937149048	0.00013243903716405234
AT1G02080	130	3	0.0006597364942232767	0.0009357482194900513	0.0006597364942232767
AT1G02080	138	3	0.0006892010569572449	0.0013389363884925842	-0.0006892010569572449
AT1G02080	139	3	0.0007202674945195516	0.0009595304727554321	-0.0007202674945195516
AT1G02080	143	3	0.00015927602847417197	0.00034302473068237305	-6.940712531407674e-05
AT1G02080	150	3	0.0005055169264475504	0.0007938370108604431	-0.00035065412521362305
AT1G02080	151	3	0.00034714241822560626	0.0009333118796348572	-0.0003374914328257243
AT1G02080	152	3	0.0004929800828297933	0.0009469613432884216	-0.0004929800828297933
AT1G02080	155	3	0.000488579273223877	0.0008080378174781799	-0.0004085749387741089
AT1G02080	156	3	0.0003829946120580037	0.0005465671420097351	-4.8741698265075684e-05
AT1G02080	168	3	0.00034918636083602905	0.0005905851721763611	-0.0003087148070335388
AT1G02080	172	3	0.00029507031043370563	0.0005950480699539185	0.00029507031043370563
AT1G02080	173	3	0.00046474238236745197	0.0009157434105873108	0.0002305010954538981
AT1G02080	174	3	0.0005007137854894003	0.0010304749011993408	0.000186269481976827
AT1G02080	175	3	0.00018876294294993082	0.0003529489040374756	0.00018876294294993082
AT1G02080	176	3	0.0003806079427401225	0.000765673816204071	0.0003047163287798564
AT1G02080	179	3	0.000714033842086792	0.0007487088441848755	0.000714033842086792
AT1G02080	190	3	0.0009873683253924053	0.0014237090945243835	-0.0009873683253924053
AT1G02080	191	3	0.0010250185926755269	0.001361548900604248	-0.0010250185926755269
AT1G02080	193	3	0.0011619677146275837	0.0016814768314361572	-0.0011619677146275837
AT1G02080	197	3	0.00048549969991048175	0.0007321685552597046	-0.00048549969991048175
AT1G02080	200	3	0.0003060773015022278	0.000570639967918396	7.434934377670288e-05
AT1G02080	206	3	0.001702241599559784	0.0018605217337608337	0.001702241599559784
AT1G02080	207	3	0.0006531849503517151	0.0009459257125854492	0.0006531849503517151
AT1G02080	208	3	0.0004701937238375346	0.0009634867310523987	0.0001721307635307312
AT1G02080	211	3	0.0005022684733072916	0.0006703510880470276	0.0005022684733072916
AT1G02080	213	3	0.0006408169865608215	0.0008896738290786743	0.0006408169865608215
AT1G02080	216	3	0.0005046377579371134	0.0009827092289924622	-0.00015050172805786133
AT1G02080	217	3	0.0004746069510777791	0.0007669404149055481	0.00042947133382161457
AT1G02080	220	3	0.0007841785748799642	0.0011724010109901428	0.0005547553300857544
AT1G02080	223	3	0.0003510291377703349	0.0005984529852867126	-0.0003510291377703349
AT1G02080	230	3	0.0004050632317860921	0.0007859393954277039	0.0004050632317860921
AT1G02080	232	3	0.0003614773352940877	0.0005940496921539307	-0.0001885096232096354
AT1G02080	237	3	0.0008547926942507426	0.0012479126453399658	0.0008547926942507426
AT1G02080	242	3	0.0004901116092999777	0.0007715672254562378	0.00022602826356887817
AT1G02080	256	3	0.00018930683533350626	0.000329434871673584	-6.895512342453003e-05
AT1G02080	260	3	0.00023183474938074747	0.0003816932439804077	0.00016511728366216025
AT1G02080	263	3	0.0003746698300043742	0.0006561577320098877	-6.27686580022176e-05
AT1G02080	264	3	0.00042725106080373126	0.0005235299468040466	0.00042725106080373126
AT1G02080	268	3	0.0003743494550387065	0.0007355287671089172	-0.000161228080590566
AT1G02080	271	3	0.0005470390121142069	0.000719510018825531	-0.0005470390121142069
AT1G02080	282	3	0.0004446953535079956	0.0008860379457473755	0.0004446953535079956
AT1G02080	287	3	0.0007182036836942037	0.0011362060904502869	-0.0006863599022229513
AT1G02080	288	3	0.0005968535939852396	0.0009341612458229065	-0.0005874956647555033
AT1G02080	289	3	0.0009175514181454977	0.0010205283761024475	-0.0009175514181454977
AT1G02080	292	3	0.0005967269341150919	0.0006342604756355286	-0.0005967269341150919
AT1G02080	293	3	0.0003999645511309306	0.0006835535168647766	-0.00039971619844436646
AT1G02080	297	3	0.0005578920245170593	0.0010003969073295593	0.0005578920245170593
AT1G02080	301	3	0.000779430071512858	0.0011079758405685425	0.000779430071512858
AT1G02080	305	3	0.00015497455994288126	0.000202082097530365	-7.888426383336385e-05
AT1G02080	309	3	0.0013545478383700054	0.001584850251674652	0.0013545478383700054
AT1G02080	310	3	0.00031822919845581055	0.000582180917263031	0.00031822919845581055
AT1G02080	313	3	0.0002351875106493632	0.0003685951232910156	-0.0002351875106493632
AT1G02080	315	3	0.0005880668759346008	0.001004740595817566	-0.0004303182164827983
AT1G02080	316	3	0.0004093050956726074	0.0004903823137283325	0.00011595586935679118
AT1G02080	323	3	0.0011122797926266987	0.0014825165271759033	0.0011122797926266987
AT1G02080	327	3	0.0008268281817436218	0.0009304732084274292	0.0008268281817436218
AT1G02080	328	3	0.0014825984835624695	0.001499764621257782	0.0014825984835624695
AT1G02080	329	3	0.0014808426300684612	0.00157850980758667	0.0014808426300684612
AT1G02080	338	3	0.00021083404620488486	0.0006030052900314331	-0.00019116948048273721
AT1G02080	340	3	0.0005861769119898478	0.0010325312614440918	0.0005861769119898478
AT1G02080	341	3	0.0004095683495203654	0.0006561279296875	0.0003629326820373535
AT1G02080	352	3	0.0005279282728830973	0.0008733645081520081	0.0005279282728830973
AT1G02080	358	3	0.0003899211684862773	0.000676177442073822	0.0003899211684862773
AT1G02080	376	3	0.00035182883342107135	0.00042068958282470703	-0.00035182883342107135
AT1G02080	396	3	7.528563340504964e-05	0.00017042458057403564	-7.528563340504964e-05
AT1G02080	445	3	0.0006100436051686605	0.0009104311466217041	0.00044344862302144367
AT1G02080	446	3	0.00013923396666844687	0.0002978593111038208	5.9338907400767006e-05
AT1G02080	451	3	0.00022527327140172323	0.00028199702501296997	-6.707757711410522e-05
AT1G02080	473	3	0.0001661926507949829	0.00025394558906555176	-0.0001661926507949829
AT1G02080	474	3	0.0006310989459355673	0.0009062811732292175	-0.0006310989459355673
AT1G02080	475	3	0.0002384235461552938	0.00035531073808670044	-0.0002384235461552938
AT1G02080	486	3	0.0005861073732376099	0.0007025077939033508	-0.0005861073732376099
AT1G02080	490	3	0.00017934789260228476	0.00041528046131134033	-0.0001437490185101827
AT1G02080	499	3	0.0005025068918863932	0.000852443277835846	-0.0005025068918863932
AT1G02080	500	3	0.0002125327785809835	0.0003051459789276123	-9.102125962575277e-06
AT1G02080	509	3	0.0001424302657445272	0.0002276003360748291	0.00010287264982859294
AT1G02080	515	3	0.0003889625271161397	0.0007432028651237488	-0.00038377692302068073
AT1G02080	538	3	0.0007673973838488261	0.0010249912738800049	-0.0007673973838488261
AT1G02080	539	3	0.0002659882108370463	0.00043433159589767456	0.00019383182128270468
AT1G02080	541	3	0.0004003321131070455	0.0004980415105819702	0.0004003321131070455
AT1G02080	551	3	0.0003942921757698059	0.0006832703948020935	-0.0003942921757698059
AT1G02080	570	3	0.000271625816822052	0.00047817081212997437	0.000271625816822052
AT1G02080	592	3	0.0006322786211967468	0.0010802596807479858	0.0006322786211967468
AT1G02080	594	3	0.000599294900894165	0.0013073086738586426	0.0004859765370686849
AT1G02080	595	3	0.0002469147245089213	0.0004802718758583069	-7.326652606328328e-05
AT1G02080	598	3	0.0010718355576197307	0.0012978911399841309	-0.0010718355576197307
AT1G02080	603	3	0.00015212595462799072	0.0002540275454521179	-0.0001476059357325236
AT1G02080	609	3	0.0005218734343846639	0.0007699579000473022	-0.0005218734343846639
AT1G02080	627	3	0.00010035187005996704	0.0002046823501586914	6.135056416193645e-05
AT1G02080	628	3	0.00035701940457026166	0.0007531195878982544	-0.00035701940457026166
AT1G02080	663	3	0.00031123310327529907	0.0005569905042648315	0.00031123310327529907
AT1G02080	686	3	0.00027572860320409137	0.0003387555480003357	0.00017520040273666382
AT1G02080	700	3	0.0004889989892641703	0.00061015784740448	8.222709099451701e-05
AT1G02080	708	3	0.00023179749647776285	0.00047407299280166626	0.00023179749647776285
AT1G02080	733	3	0.0002890676259994507	0.00046925246715545654	0.00021668771902720133
AT1G02080	762	3	0.00024010489384333292	0.0004047006368637085	-0.00010521461566289265
AT1G02080	773	3	0.0005722542603810629	0.0010332614183425903	0.0005722542603810629
AT1G02080	786	3	0.00036953141291936237	0.0006719157099723816	-0.00036953141291936237
AT1G02080	796	3	0.0003317346175511678	0.0004487037658691406	0.00024861594041188556
AT1G02080	807	3	0.0002804671724637349	0.0006325915455818176	-0.0002804671724637349
AT1G02080	809	3	0.0003170346220334371	0.0005484223365783691	0.0003170346220334371
AT1G02080	815	3	0.0002588902910550435	0.0005074143409729004	-0.0002588902910550435
AT1G02080	824	3	0.0002521003286043803	0.00045468658208847046	-0.00020209699869155884
AT1G02080	893	3	7.578482230504353e-05	0.0001525282859802246	7.578482230504353e-05
AT1G02080	925	3	0.00017572194337844849	0.00036560744047164917	8.352349201838176e-05
AT1G02080	930	3	0.0001596882939338684	0.0003479868173599243	0.0001339291532834371
AT1G02080	931	3	0.0001024007797241211	0.00020847469568252563	3.9999683698018394e-05
AT1G02080	979	3	0.0006133615970611572	0.0008976906538009644	-0.0006133615970611572
AT1G02080	1539	3	0.0008227651317914327	0.0012455955147743225	0.0008227651317914327
AT1G02080	1542	3	0.0004897092779477438	0.000889994204044342	-0.0001283759872118632
AT1G02080	1546	3	0.0004681199789047241	0.0006809234619140625	-0.0004681199789047241
AT1G02080	1549	3	0.0011003067096074421	0.0026424452662467957	0.0008399585882822672
AT1G02080	1553	3	0.0002778892715771993	0.0004730820655822754	0.00027261922756830853
AT1G02080	1581	3	0.0006631612777709961	0.0009292587637901306	0.0006631612777709961
AT1G02080	1599	3	0.0005665645003318787	0.000836685299873352	-0.0001345848043759664
AT1G02080	1604	3	0.0030599559346834817	0.004922494292259216	0.0030599559346834817
AT1G02080	1606	3	0.002147682011127472	0.0024790167808532715	0.002147682011127472
AT1G02080	1638	3	0.0005307669440905253	0.001493297517299652	0.000520127514998118
AT1G02080	1645	3	0.00174290935198466	0.0022831857204437256	0.00174290935198466
AT1G02080	1650	3	0.002278218666712443	0.006091885268688202	0.0017830381790796916
AT1G02080	1662	3	0.00552163024743398	0.007976144552230835	-0.00552163024743398
AT1G02080	1667	3	0.005786289771397908	0.0067288801074028015	-0.005786289771397908
AT1G02080	1669	3	0.00418816755215327	0.005325920879840851	-0.00418816755215327
AT1G02080	1682	3	0.0007140065232912699	0.0008938834071159363	-0.00011808425188064575
AT1G02080	2024	3	0.000824853777885437	0.0014859139919281006	-0.0003309398889541626
AT1G02080	2025	3	0.0010317812363306682	0.0020864754915237427	-0.00046714643637339276
AT1G02080	2029	3	0.0005629708369572958	0.0008171051740646362	-0.0005629708369572958
AT1G02080	2035	3	0.0016613751649856567	0.0019025132060050964	0.0016613751649856567
AT1G02080	2039	3	0.0010111406445503235	0.0012970641255378723	0.0010111406445503235
AT1G02080	2048	3	0.0013404116034507751	0.002843119204044342	0.0008042082190513611
AT1G02080	2073	3	0.0009461566805839539	0.0018125474452972412	-0.0007421796520551046
AT1G02080	2080	3	0.0011995186408360798	0.0025333017110824585	-0.0011355876922607422
AT1G02080	2088	3	0.0016201833883921306	0.002818673849105835	-0.0016201833883921306
AT1G02080	2090	3	0.00025730331738789874	0.0006317347288131714	0.00018546481927235922
AT1G02080	2098	3	0.00069437175989151	0.0007946714758872986	0.00069437175989151
AT1G02080	2126	3	0.0014958754181861877	0.0019874945282936096	0.0014958754181861877
AT1G02080	2141	3	0.002748181422551473	0.0036778002977371216	-0.002748181422551473
AT1G02080	2143	3	0.0013120050231615703	0.002161465585231781	-0.0003288164734840393
AT1G02080	2144	3	0.00043801963329315186	0.000992216169834137	-0.0004106561342875163
AT1G02080	2151	3	0.0020426015059153237	0.00270901620388031	-0.0007057736317316691
AT1G02080	2152	3	0.000952636202176412	0.0014432966709136963	0.000952636202176412
AT1G02080	2182	3	0.0023876999815305076	0.004191666841506958	0.002094365656375885
AT1G02080	2200	3	0.0011436566710472107	0.0031016990542411804	-0.0010672534505526225
AT1G02080	2201	3	0.0014561588565508525	0.002958737313747406	0.0008154486616452535
AT1G02080	2217	3	0.001723835865656535	0.002279721200466156	0.001723835865656535
AT1G02080	2222	3	0.0020966678857803345	0.0032795965671539307	-0.0020966678857803345
AT1G02080	2224	3	0.002005741000175476	0.004478737711906433	-0.0017490933338801067
AT1G02080	2226	3	0.004258893430233002	0.007005751132965088	0.004258893430233002
AT1G02080	2231	3	0.0011514549454053242	0.001604706048965454	-0.000544033944606781
AT1G02080	2244	3	0.0006047189235687256	0.0014483928680419922	0.0005450944105784098
AT1G02080	2259	3	0.002262053390343984	0.0024539008736610413	0.002262053390343984
AT1G02080	2290	3	0.001145357886950175	0.0029130876064300537	0.0009928445021311443
AT1G02080	2291	3	0.0003082007169723511	0.00037994980812072754	-0.0003082007169723511
AT1G02080	2300	3	0.00369049608707428	0.006358742713928223	0.00369049608707428
AT1G02080	2307	3	0.002328351140022278	0.005075782537460327	0.0014422933260599773
AT1G02080	2316	3	0.0028095444043477378	0.0031702369451522827	-0.0006960531075795492
AT1G02080	2329	3	0.0008928005894025167	0.0018986687064170837	-0.0006360337138175964
AT1G02080	2333	3	0.003526392082373301	0.006470739841461182	0.003526392082373301
AT1G02080	2339	3	0.006922796368598938	0.014674857258796692	0.0037368088960647583
AT1G02080	2340	3	0.004727284113566081	0.007094435393810272	0.004727284113566081
AT1G02080	2343	3	0.004408848782380422	0.0063537657260894775	0.004408848782380422
AT1G02080	2346	3	0.0014842102924982707	0.0031144842505455017	0.0005921125411987305
AT1G02080	2375	3	0.00324297696352005	0.005571424961090088	0.0030625288685162864
AT1G02080	2379	3	0.0014657874902089436	0.0026346594095230103	-0.0008833160003026327
AT1G02080	2383	3	0.0018781870603561401	0.003041103482246399	0.0018781870603561401
AT1G02080	2384	3	0.0016381790240605671	0.002453848719596863	-2.2798776626586914e-06
AT1G02080	2390	3	0.0015305007497469585	0.0031066089868545532	0.0006533041596412659
AT1G02080	2395	3	0.0007340088486671448	0.0008568987250328064	-0.0007340088486671448
AT1G02080	2415	3	0.002112103005250295	0.0036613047122955322	0.00048562635978062946
AT1G02080	2420	3	0.006576349337895711	0.012408137321472168	0.006576349337895711
AT1G02080	2426	3	0.0017577211062113445	0.0025174617767333984	-7.941325505574544e-05
AT1G02080	2430	3	0.005825405319531758	0.006717689335346222	0.005825405319531758
AT1G02080	2438	3	0.008085044721762339	0.010815352201461792	0.0008748099207878113
AT1G02080	2445	3	0.0013457884391148884	0.0029771924018859863	0.000639006495475769
AT1G02080	2454	3	0.003943704068660736	0.007021233439445496	-0.0034405862291653952
AT1G02080	2455	3	0.004175300399462382	0.00872156023979187	-0.004175300399462382
AT1G02080	2456	3	0.006242300073305766	0.007776699960231781	-0.006242300073305766
AT1G02080	2457	3	0.004992763201395671	0.00835159420967102	-0.0005749662717183431
AT1G02080	2463	3	0.0025738428036371865	0.003143094480037689	0.00047844648361206055
AT1G02080	2478	3	0.002980609734853109	0.005173079669475555	-0.0010958810647328694
AT1G02080	2479	3	0.0014058997233708699	0.003958575427532196	0.0012531429529190063
AT1G02080	2487	3	0.005209823449452718	0.008162908256053925	-0.005209823449452718
AT1G02080	2517	3	0.0038416037956873574	0.00566679984331131	-0.0029426862796147666
AT1G02080	2526	3	0.005748940010865529	0.007599078118801117	-0.005748940010865529
AT1G02080	2532	3	0.0013165051738421123	0.0020043328404426575	-5.1093598206837974e-05
AT1G02080	2535	3	0.003354330857594808	0.0064651817083358765	-0.003354330857594808
AT1G02080	2551	3	0.0036383296052614846	0.008188702166080475	-0.0031254366040229797
AT1G02080	2564	3	0.008333558837572733	0.01140999048948288	-0.008333558837572733
AT1G02080	2613	3	0.005740361909071605	0.009013071656227112	0.005740361909071605
AT1G02080	2625	3	0.0020014668504397073	0.0034373924136161804	-0.0002901280919710795
AT1G02080	2626	3	0.003165746728579203	0.006542608141899109	0.0011959920326868694
AT1G02080	2640	3	0.006315889457861583	0.00843127816915512	-0.006315889457861583
AT1G02080	2690	4	0.0023544784635305405	0.0044406503438949585	-0.00013415329158306122
AT1G02080	2698	4	0.003571007400751114	0.005669735372066498	-0.003406081348657608
AT1G02080	2719	4	0.003737613558769226	0.0070967897772789	-0.003737613558769226
AT1G02080	2798	4	0.0021325889974832535	0.0031982362270355225	-0.0021325889974832535
AT1G02080	2909	4	0.0	0.0	0.0
AT1G02080	2911	4	0.0	0.0	0.0
AT1G02080	2921	4	0.0	0.0	0.0
AT1G02080	2933	4	0.0	0.0	0.0
AT1G02080	2987	4	0.0	0.0	0.0
AT1G02080	2992	4	0.0	0.0	0.0
AT1G02080	3005	4	0.0	0.0	0.0
AT1G02100	1	3	0.001081317663192749	0.0014572739601135254	-0.001081317663192749
AT1G02100	18	3	0.0009815593560536702	0.0017768144607543945	0.0005683004856109619
AT1G02100	19	3	0.002093970775604248	0.0028988420963287354	-0.002093970775604248
AT1G02100	25	3	0.0003012418746948242	0.0005444586277008057	6.173054377237956e-05
AT1G02100	48	3	0.0011670788129170735	0.0016408562660217285	-0.0011670788129170735
AT1G02100	75	3	0.0006513297557830811	0.0016472041606903076	0.0006513297557830811
AT1G02100	112	3	0.001417239507039388	0.0028336942195892334	-0.0008633136749267578
AT1G02100	122	3	0.0011345545450846355	0.001402527093887329	-0.0011345545450846355
AT1G02100	141	3	0.0008096098899841309	0.001194596290588379	0.00024106105168660483
AT1G02100	161	3	0.0006886521975199381	0.0010274648666381836	0.0003361701965332031
AT1G02100	169	3	0.00149191419283549	0.0033790171146392822	-0.00149191419283549
AT1G02100	196	3	0.0007213552792867025	0.0016519725322723389	0.0004552602767944336
AT1G02100	205	3	0.0016844769318898518	0.0020780563354492188	0.0016844769318898518
AT1G02100	229	3	0.0028661986192067466	0.005107402801513672	-0.0028661986192067466
AT1G02100	241	3	0.000683377186457316	0.0012719929218292236	-0.000683377186457316
AT1G02100	252	3	0.0006424585978190104	0.0010626018047332764	0.0006424585978190104
AT1G02100	272	3	0.0022704005241394043	0.0025284886360168457	0.0022704005241394043
AT1G02100	283	3	0.001476059357325236	0.002397000789642334	-0.001476059357325236
AT1G02100	285	3	0.0013726552327473958	0.0020425915718078613	1.0927518208821615e-05
AT1G02100	288	3	0.00164488951365153	0.0020284652709960938	0.00164488951365153
AT1G02100	299	3	0.002322604258855184	0.0025466084480285645	-0.002322604258855184
AT1G02100	314	3	0.001061101754506429	0.0013628005981445312	0.001061101754506429
AT1G02100	315	3	0.0012080967426300049	0.001826643943786621	-0.0009556114673614502
AT1G02100	324	3	0.0008275508880615234	0.0019162297248840332	0.0005970199902852377
AT1G02100	342	3	0.001510639985402425	0.002166152000427246	0.001510639985402425
AT1G02100	381	3	0.0007867018381754557	0.001178443431854248	-0.000424047311147054
AT1G02100	389	3	0.0006732940673828125	0.0015118718147277832	-0.00033462047576904297
AT1G02100	400	3	0.0014911691347757976	0.0024958550930023193	-0.0014911691347757976
AT1G02100	403	3	0.0008735358715057373	0.001451641321182251	9.422500928243001e-05
AT1G02100	502	3	0.0005133152008056641	0.0008959174156188965	-0.00027285019556681317
AT1G02100	550	3	0.0024052957693735757	0.005909144878387451	-0.0024052957693735757
AT1G02100	553	3	0.0007857680320739746	0.001063615083694458	0.0007857680320739746
AT1G02100	558	3	0.00024174650510152182	0.0002568066120147705	9.652972221374512e-05
AT1G02100	564	3	0.0007857183615366617	0.0012339651584625244	-0.0007857183615366617
AT1G02100	577	3	0.000375598669052124	0.0005487203598022461	0.00029779473940531415
AT1G02100	601	3	0.00038919846216837567	0.0005648136138916016	0.00038919846216837567
AT1G02100	607	3	0.0004956523577372233	0.0008555948734283447	0.0004956523577372233
AT1G02100	613	3	0.0017966826756795247	0.0022301673889160156	-0.0017966826756795247
AT1G02100	691	3	0.0010396043459574382	0.001880735158920288	-0.0008610089619954427
AT1G02100	692	3	0.0005663037300109863	0.0009753108024597168	-8.390347162882487e-05
AT1G02100	715	3	0.0010569095611572266	0.0017187893390655518	-0.0005748867988586426
AT1G02100	734	3	0.0007365842660268148	0.00145721435546875	0.0002348919709523519
AT1G02100	748	3	0.0002063115437825521	0.00021922588348388672	-6.409486134847005e-05
AT1G02100	749	3	0.0011051595211029053	0.0015698373317718506	-0.0011051595211029053
AT1G02100	765	3	0.001342703898747762	0.0020152032375335693	0.0010938743750254314
AT1G02100	801	3	0.0005899469057718912	0.0012015700340270996	0.0004890759785970052
AT1G02100	804	3	0.0004857579867045085	0.0009483098983764648	0.00014644861221313477
AT1G02100	829	3	0.00039451320966084796	0.0007434487342834473	-0.00017796953519185385
AT1G02100	833	3	0.0009829401969909668	0.0014507472515106201	0.0009829401969909668
AT1G02100	834	3	0.001009891430536906	0.0013080239295959473	0.0007326702276865641
AT1G02100	839	3	0.0012127657731374104	0.0022836923599243164	0.0012127657731374104
AT1G02100	844	3	0.0007430911064147949	0.0010734200477600098	0.0003800392150878906
AT1G02100	845	3	0.00031492114067077637	0.0005137324333190918	-0.00031492114067077637
AT1G02100	846	3	0.000624080499013265	0.000835031270980835	-0.000624080499013265
AT1G02100	850	3	0.0007474124431610107	0.000986725091934204	-0.000558704137802124
AT1G02100	871	3	0.001081705093383789	0.0015420913696289062	-5.364418029785156e-05
AT1G02100	872	3	0.0009570221106211344	0.001814126968383789	0.0009570221106211344
AT1G02100	876	3	0.0009004672368367513	0.001875460147857666	0.0009004672368367513
AT1G02100	878	3	0.0007331470648447672	0.0016200542449951172	0.0005023380120595297
AT1G02100	879	3	0.0006522635618845621	0.0008895993232727051	-5.9197346369425453e-05
AT1G02100	880	3	0.00024237235387166342	0.0003624856472015381	7.152557373046875e-07
AT1G02100	919	3	0.0014337996641794841	0.0024043023586273193	-0.0014337996641794841
AT1G02100	923	3	0.0019359687964121501	0.0025638341903686523	-0.0019359687964121501
AT1G02100	925	3	0.0012622276941935222	0.002134770154953003	-0.0009382963180541992
AT1G02100	938	3	0.0015967289606730144	0.0026338398456573486	0.0015967289606730144
AT1G02100	940	3	0.0005694826443990072	0.0010608434677124023	0.0005694826443990072
AT1G02100	957	3	0.0008684198061625162	0.00130540132522583	0.0008684198061625162
AT1G02100	960	3	0.00020637114842732748	0.000276714563369751	8.356571197509766e-05
AT1G02100	970	3	0.0005244513352711996	0.0009014308452606201	0.0003274778525034587
AT1G02100	979	3	0.00010898709297180176	0.0002008378505706787	6.432334582010905e-05
AT1G02100	983	3	0.000702430804570516	0.0010541975498199463	0.0003992815812428792
AT1G02100	1000	3	0.000972608725229899	0.0012192726135253906	-0.000203092892964681
AT1G02100	1008	3	0.0005419949690500895	0.0006064474582672119	-0.0002006391684214274
AT1G02100	1026	3	0.0015683472156524658	0.0018258988857269287	-0.00035108129183451336
AT1G02100	1035	3	0.00158462921778361	0.002945154905319214	0.0014606316884358723
AT1G02100	1036	3	0.0022990008195241294	0.0027926266193389893	0.0022990008195241294
AT1G02100	1041	3	0.00091362992922465	0.0016633570194244385	-0.00091362992922465
